LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked
54.44394,18.65265,0,134,325,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:03:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65267,2,0,320,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:05:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44401,18.6527,0,88,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:07:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44401,18.6527,0,88,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:09:10Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.444,18.65275,0,147,318,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:11:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44402,18.6527,0,323,320,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:13:09Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44402,18.6527,0,323,320,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:15:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44405,18.6527,0,357,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:17:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44405,18.65272,1,118,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:19:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44405,18.65272,1,118,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:21:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44401,18.65282,0,137,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:23:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44407,18.65273,0,311,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:25:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44407,18.65273,0,311,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:27:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44405,18.6527,0,313,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:29:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44404,18.65272,0,148,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:31:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44404,18.65272,0,148,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:33:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.444,18.65277,0,154,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:35:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44402,18.65273,0,259,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:37:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44402,18.65273,0,259,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:39:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44402,18.65263,1,223,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:41:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44397,18.65267,0,172,323,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:43:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44397,18.65267,0,172,323,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:45:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44397,18.65263,0,314,324,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:47:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65261,0,343,323,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:49:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65261,0,343,323,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:51:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44399,18.65266,0,99,321,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:53:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44403,18.65275,1,35,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:55:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44403,18.65275,1,35,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:57:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44407,18.65278,1,19,313,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:59:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44416,18.65291,1,61,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:01:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44416,18.65291,1,61,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:03:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44416,18.65298,0,75,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:05:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44418,18.65297,1,296,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:07:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44418,18.65297,1,296,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:09:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44416,18.65292,1,232,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:11:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65285,0,206,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:13:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65285,0,206,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:15:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44405,18.65278,0,229,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:17:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44402,18.65271,0,228,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:19:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44402,18.65271,0,228,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:21:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44401,18.65272,0,337,320,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:23:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44404,18.65278,1,58,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:25:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44404,18.65278,1,58,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:27:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44405,18.6528,0,27,313,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:29:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44408,18.65279,0,345,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:31:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44408,18.65279,0,345,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:33:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44409,18.65283,0,75,311,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:35:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65288,0,88,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:37:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65288,0,88,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:39:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44415,18.6529,0,358,307,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:41:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44415,18.65292,0,110,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:43:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44415,18.65292,0,110,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:45:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44413,18.6529,0,175,307,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:47:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4441,18.65287,0,291,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:49:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4441,18.65287,0,291,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:51:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4441,18.65287,0,291,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:53:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65287,0,0,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:55:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65287,0,0,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:57:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65293,0,104,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T06:59:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44415,18.65291,0,317,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:01:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44415,18.65291,0,317,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:03:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44416,18.65287,0,316,307,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:05:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44415,18.65292,0,118,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:07:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44415,18.65292,0,118,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:09:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44415,18.65296,1,356,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:11:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44421,18.65295,0,341,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:13:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44421,18.65295,0,341,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:15:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44422,18.65295,0,340,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:17:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44422,18.65295,0,340,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:19:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44422,18.65295,0,340,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:21:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44424,18.65304,0,78,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:23:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44426,18.65306,0,347,300,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:25:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44426,18.65306,0,347,300,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:27:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44428,18.65303,1,0,297,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:29:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44434,18.65308,1,20,292,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:31:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44434,18.65308,1,20,292,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:33:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44437,18.65312,1,38,288,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:35:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4444,18.65318,0,83,288,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:37:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4444,18.65318,0,83,288,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:39:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44439,18.65318,0,226,289,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:41:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44439,18.65312,0,269,289,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:43:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44439,18.65312,0,269,289,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:45:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44437,18.65306,0,218,290,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:47:10Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44433,18.65308,0,165,293,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:49:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44433,18.65308,0,165,293,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:51:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44431,18.65313,0,140,296,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:53:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44431,18.65307,1,284,298,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:55:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44431,18.65307,1,284,298,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:57:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44434,18.65301,0,305,297,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T07:59:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44434,18.65301,0,305,297,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:01:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44431,18.65303,0,198,297,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:03:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4443,18.65311,0,136,296,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:05:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44428,18.65303,1,241,298,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:07:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44428,18.65303,1,241,298,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:09:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44423,18.65291,0,234,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:11:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44423,18.65291,0,234,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:13:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44416,18.65285,0,213,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:15:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65277,0,187,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:17:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44405,18.65272,0,208,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:19:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44405,18.65272,0,208,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:21:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65263,1,250,321,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:23:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44397,18.65248,0,278,327,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:25:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44397,18.65248,0,278,327,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:27:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65238,1,311,330,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:29:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65238,1,311,330,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:31:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44397,18.65237,1,320,331,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:33:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44396,18.65241,0,114,329,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:35:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44394,18.65248,0,126,328,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:37:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44394,18.65248,0,126,328,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:39:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44393,18.65256,0,115,325,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:41:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44395,18.65257,1,320,324,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:43:09Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44395,18.65257,1,320,324,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:45:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44397,18.65251,0,328,324,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:47:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65248,0,324,324,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:49:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65248,0,324,324,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:51:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44401,18.65243,0,307,325,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:53:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.444,18.65239,0,205,326,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:55:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.444,18.65239,0,205,326,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:57:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44395,18.65238,0,163,328,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T08:59:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44392,18.65245,0,136,328,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:01:00Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44392,18.65245,0,136,328,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:03:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4439,18.65252,0,105,328,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:05:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44395,18.65251,0,359,326,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:07:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44395,18.65251,0,359,326,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:09:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44403,18.65253,1,4,322,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:11:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65287,1,334,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:31:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65287,1,334,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:33:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44413,18.65281,0,315,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:35:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65276,1,320,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:37:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65276,1,320,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:39:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65273,0,188,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:43:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65273,0,188,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:45:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65274,1,160,307,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:47:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65276,0,162,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:49:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65276,0,162,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:51:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44408,18.65276,0,171,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:53:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44406,18.65269,0,184,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:55:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44406,18.65269,0,184,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T09:57:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44403,18.65267,0,167,318,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:01:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44403,18.65267,0,167,318,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:03:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44402,18.65271,0,153,318,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:05:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44403,18.65268,1,198,318,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:07:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44403,18.65263,0,305,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:11:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44403,18.65259,0,318,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:13:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44403,18.65259,0,318,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:15:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44403,18.65256,0,319,318,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:17:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44414,18.65248,1,351,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:25:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44414,18.65248,1,351,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:27:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44417,18.65255,0,39,311,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:29:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4442,18.65266,0,78,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:31:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4442,18.65266,0,78,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:33:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44423,18.65275,0,87,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:35:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44423,18.65275,0,87,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:37:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44423,18.65275,0,87,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:39:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4442,18.6529,0,136,300,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:41:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65291,0,117,300,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:43:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65291,0,117,300,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:45:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44422,18.65287,0,353,298,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:49:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44426,18.65289,0,353,295,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:53:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4443,18.65291,0,18,292,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:57:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44437,18.65293,0,2,290,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T10:59:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
